"value","type_id","model_name","target_end_date","scenario_id","horizon","location","age_group"
90.5947238639,0.75,2,2023-11-18,4,1,"24","0-130"
161.5433808794,0.9,2,2023-11-18,4,1,"24","0-130"
210.3449582567,0.95,2,2023-11-18,4,1,"24","0-130"
228.9517092385,0.975,2,2023-11-18,4,1,"24","0-130"
242.9600366513,0.99,2,2023-11-18,4,1,"24","0-130"
22.4310264287,0.01,3,2023-11-18,4,1,"24","0-130"
25.9789545618,0.025,3,2023-11-18,4,1,"24","0-130"
28.5181257798,0.05,3,2023-11-18,4,1,"24","0-130"
31.9518693321,0.1,3,2023-11-18,4,1,"24","0-130"
41.2238601352,0.25,3,2023-11-18,4,1,"24","0-130"
55.2434504672,0.5,3,2023-11-18,4,1,"24","0-130"
98.3286780429,0.75,3,2023-11-18,4,1,"24","0-130"
147.9899784793,0.9,3,2023-11-18,4,1,"24","0-130"
169.352605176,0.95,3,2023-11-18,4,1,"24","0-130"
189.6191973576,0.975,3,2023-11-18,4,1,"24","0-130"
196.2326287819,0.99,3,2023-11-18,4,1,"24","0-130"
61.0941153675,0.01,4,2023-11-18,4,1,"24","0-130"
64.1579145933,0.025,4,2023-11-18,4,1,"24","0-130"
65.1907712531,0.05,4,2023-11-18,4,1,"24","0-130"
67.5727022307,0.1,4,2023-11-18,4,1,"24","0-130"
73.852007345,0.25,4,2023-11-18,4,1,"24","0-130"
78.8917823231,0.5,4,2023-11-18,4,1,"24","0-130"
153.3327297788,0.75,4,2023-11-18,4,1,"24","0-130"
227.2453324836,0.9,4,2023-11-18,4,1,"24","0-130"
236.2525332461,0.95,4,2023-11-18,4,1,"24","0-130"
253.0212917591,0.975,4,2023-11-18,4,1,"24","0-130"
255.7978648721,0.99,4,2023-11-18,4,1,"24","0-130"
31.0060676642,0.01,5,2023-11-18,4,1,"24","0-130"
35.493881619,0.025,5,2023-11-18,4,1,"24","0-130"
38.4839449016,0.05,5,2023-11-18,4,1,"24","0-130"
41.4596147012,0.1,5,2023-11-18,4,1,"24","0-130"
52.9654076782,0.25,5,2023-11-18,4,1,"24","0-130"
68.1387365705,0.5,5,2023-11-18,4,1,"24","0-130"
125.4194697585,0.75,5,2023-11-18,4,1,"24","0-130"
179.2549760152,0.9,5,2023-11-18,4,1,"24","0-130"
205.68431102,0.95,5,2023-11-18,4,1,"24","0-130"
218.9780360349,0.975,5,2023-11-18,4,1,"24","0-130"
228.5449754186,0.99,5,2023-11-18,4,1,"24","0-130"
12.4105333958,0.01,6,2023-11-18,4,1,"24","0-130"
14.4264725977,0.025,6,2023-11-18,4,1,"24","0-130"
17.5661658269,0.05,6,2023-11-18,4,1,"24","0-130"
19.4955914679,0.1,6,2023-11-18,4,1,"24","0-130"
26.1845430737,0.25,6,2023-11-18,4,1,"24","0-130"
37.3584863768,0.5,6,2023-11-18,4,1,"24","0-130"
59.4292662326,0.75,6,2023-11-18,4,1,"24","0-130"
101.3451108813,0.9,6,2023-11-18,4,1,"24","0-130"
131.5426873426,0.95,6,2023-11-18,4,1,"24","0-130"
141.0037303957,0.975,6,2023-11-18,4,1,"24","0-130"
143.0784951563,0.99,6,2023-11-18,4,1,"24","0-130"
13.8559851932,0.01,7,2023-11-18,4,1,"24","0-130"
16.4640275045,0.025,7,2023-11-18,4,1,"24","0-130"
18.5523066581,0.05,7,2023-11-18,4,1,"24","0-130"
22.444123963,0.1,7,2023-11-18,4,1,"24","0-130"
29.4823125921,0.25,7,2023-11-18,4,1,"24","0-130"
42.3481643638,0.5,7,2023-11-18,4,1,"24","0-130"
71.2378863272,0.75,7,2023-11-18,4,1,"24","0-130"
116.7249809434,0.9,7,2023-11-18,4,1,"24","0-130"
133.0208993321,0.95,7,2023-11-18,4,1,"24","0-130"
160.2603586803,0.975,7,2023-11-18,4,1,"24","0-130"
163.9202821452,0.99,7,2023-11-18,4,1,"24","0-130"
17.1801618791,0.01,1,2023-11-18,5,1,"24","0-130"
22.2638384509,0.025,1,2023-11-18,5,1,"24","0-130"
23.6865747512,0.05,1,2023-11-18,5,1,"24","0-130"
26.3124519043,0.1,1,2023-11-18,5,1,"24","0-130"
39.019809364,0.25,1,2023-11-18,5,1,"24","0-130"
58.3801165009,0.5,1,2023-11-18,5,1,"24","0-130"
81.750415926,0.75,1,2023-11-18,5,1,"24","0-130"
153.3992988863,0.9,1,2023-11-18,5,1,"24","0-130"
180.3592201402,0.95,1,2023-11-18,5,1,"24","0-130"
198.2230614089,0.975,1,2023-11-18,5,1,"24","0-130"
211.0047777755,0.99,1,2023-11-18,5,1,"24","0-130"
15.5688975696,0.01,2,2023-11-18,5,1,"24","0-130"
18.9952596049,0.025,2,2023-11-18,5,1,"24","0-130"
22.328908949,0.05,2,2023-11-18,5,1,"24","0-130"
25.063738039,0.1,2,2023-11-18,5,1,"24","0-130"
38.6054188514,0.25,2,2023-11-18,5,1,"24","0-130"
64.3172070384,0.5,2,2023-11-18,5,1,"24","0-130"
85.0284591841,0.75,2,2023-11-18,5,1,"24","0-130"
162.8408537546,0.9,2,2023-11-18,5,1,"24","0-130"
202.3645060124,0.95,2,2023-11-18,5,1,"24","0-130"
228.4907701495,0.975,2,2023-11-18,5,1,"24","0-130"
250.117002337,0.99,2,2023-11-18,5,1,"24","0-130"
25.4093984008,0.01,3,2023-11-18,5,1,"24","0-130"
28.0049308576,0.025,3,2023-11-18,5,1,"24","0-130"
30.5861301326,0.05,3,2023-11-18,5,1,"24","0-130"
33.5926575855,0.1,3,2023-11-18,5,1,"24","0-130"
42.1572520044,0.25,3,2023-11-18,5,1,"24","0-130"
52.5810104558,0.5,3,2023-11-18,5,1,"24","0-130"
89.8666810156,0.75,3,2023-11-18,5,1,"24","0-130"
149.9683314202,0.9,3,2023-11-18,5,1,"24","0-130"
172.1955897824,0.95,3,2023-11-18,5,1,"24","0-130"
186.6184451718,0.975,3,2023-11-18,5,1,"24","0-130"
204.0204404755,0.99,3,2023-11-18,5,1,"24","0-130"
60.0833985359,0.01,4,2023-11-18,5,1,"24","0-130"
63.8947743225,0.025,4,2023-11-18,5,1,"24","0-130"
66.3223472614,0.05,4,2023-11-18,5,1,"24","0-130"
69.6148688028,0.1,4,2023-11-18,5,1,"24","0-130"
74.4742100438,0.25,4,2023-11-18,5,1,"24","0-130"
79.7691792637,0.5,4,2023-11-18,5,1,"24","0-130"
154.6633223281,0.75,4,2023-11-18,5,1,"24","0-130"
228.4907701495,0.9,4,2023-11-18,5,1,"24","0-130"
241.1835191423,0.95,4,2023-11-18,5,1,"24","0-130"
263.5172271291,0.975,4,2023-11-18,5,1,"24","0-130"
265.4059772363,0.99,4,2023-11-18,5,1,"24","0-130"
35.5664994534,0.01,5,2023-11-18,5,1,"24","0-130"
37.8657675705,0.025,5,2023-11-18,5,1,"24","0-130"
38.9084218144,0.05,5,2023-11-18,5,1,"24","0-130"
43.4987404198,0.1,5,2023-11-18,5,1,"24","0-130"
55.1692149697,0.25,5,2023-11-18,5,1,"24","0-130"
64.5591689472,0.5,5,2023-11-18,5,1,"24","0-130"
110.3393146023,0.75,5,2023-11-18,5,1,"24","0-130"
175.9562176233,0.9,5,2023-11-18,5,1,"24","0-130"
198.2230614089,0.95,5,2023-11-18,5,1,"24","0-130"
202.6582076812,0.975,5,2023-11-18,5,1,"24","0-130"
227.697917964,0.99,5,2023-11-18,5,1,"24","0-130"
12.9647949741,0.01,6,2023-11-18,5,1,"24","0-130"
15.1262700559,0.025,6,2023-11-18,5,1,"24","0-130"
18.4218194268,0.05,6,2023-11-18,5,1,"24","0-130"
19.8673570871,0.1,6,2023-11-18,5,1,"24","0-130"
25.1944769396,0.25,6,2023-11-18,5,1,"24","0-130"
37.0020601956,0.5,6,2023-11-18,5,1,"24","0-130"
62.6465523182,0.75,6,2023-11-18,5,1,"24","0-130"
101.935214766,0.9,6,2023-11-18,5,1,"24","0-130"
120.9845735483,0.95,6,2023-11-18,5,1,"24","0-130"
137.7449732308,0.975,6,2023-11-18,5,1,"24","0-130"
147.0071205179,0.99,6,2023-11-18,5,1,"24","0-130"
15.2522973481,0.01,7,2023-11-18,5,1,"24","0-130"
18.1440941446,0.025,7,2023-11-18,5,1,"24","0-130"
22.2638384509,0.05,7,2023-11-18,5,1,"24","0-130"
23.6865747512,0.1,7,2023-11-18,5,1,"24","0-130"
29.145289039,0.25,7,2023-11-18,5,1,"24","0-130"
40.6028519643,0.5,7,2023-11-18,5,1,"24","0-130"
69.3940474289,0.75,7,2023-11-18,5,1,"24","0-130"
123.9804452171,0.9,7,2023-11-18,5,1,"24","0-130"
146.168118156,0.95,7,2023-11-18,5,1,"24","0-130"
170.5786826625,0.975,7,2023-11-18,5,1,"24","0-130"
180.3429629869,0.99,7,2023-11-18,5,1,"24","0-130"
20.0139306618,0.01,1,2023-11-25,1,2,"24","0-130"
22.4696827776,0.025,1,2023-11-25,1,2,"24","0-130"
27.895466097,0.05,1,2023-11-25,1,2,"24","0-130"
31.3752689402,0.1,1,2023-11-25,1,2,"24","0-130"
44.4193925933,0.25,1,2023-11-25,1,2,"24","0-130"
61.3980029013,0.5,1,2023-11-25,1,2,"24","0-130"
86.7526656026,0.75,1,2023-11-25,1,2,"24","0-130"
146.6417818912,0.9,1,2023-11-25,1,2,"24","0-130"
184.4787092399,0.95,1,2023-11-25,1,2,"24","0-130"
202.0204679446,0.975,1,2023-11-25,1,2,"24","0-130"
230.8271515993,0.99,1,2023-11-25,1,2,"24","0-130"
18.2935383532,0.01,2,2023-11-25,1,2,"24","0-130"
