"value","type_id","model_name","target_end_date","scenario_id","horizon","location","age_group"
37.2738598968,0.05,7,,3,,"41","0-130"
40.1065831873,0.1,7,,3,,"41","0-130"
70.6899760068,0.25,7,,3,,"41","0-130"
118.5123970334,0.5,7,,3,,"41","0-130"
156.8878089005,0.75,7,,3,,"41","0-130"
194.3284890943,0.9,7,,3,,"41","0-130"
207.3487844602,0.95,7,,3,,"41","0-130"
212.8152709481,0.975,7,,3,,"41","0-130"
232.2470153137,0.99,7,,3,,"41","0-130"
24.7582556915,0.01,1,,4,,"41","0-130"
29.9634563122,0.025,1,,4,,"41","0-130"
39.0907444365,0.05,1,,4,,"41","0-130"
50.9055629406,0.1,1,,4,,"41","0-130"
94.5971915255,0.25,1,,4,,"41","0-130"
137.4335044791,0.5,1,,4,,"41","0-130"
206.4923765872,0.75,1,,4,,"41","0-130"
271.8358705704,0.9,1,,4,,"41","0-130"
297.2024496695,0.95,1,,4,,"41","0-130"
311.3034084137,0.975,1,,4,,"41","0-130"
327.893593014,0.99,1,,4,,"41","0-130"
25.7283450083,0.01,3,,4,,"41","0-130"
31.7456333193,0.025,3,,4,,"41","0-130"
39.0380929507,0.05,3,,4,,"41","0-130"
50.853340858,0.1,3,,4,,"41","0-130"
95.2907335263,0.25,3,,4,,"41","0-130"
138.6550261302,0.5,3,,4,,"41","0-130"
189.2489228333,0.75,3,,4,,"41","0-130"
243.1258224742,0.9,3,,4,,"41","0-130"
257.6022423139,0.95,3,,4,,"41","0-130"
280.8198015918,0.975,3,,4,,"41","0-130"
295.7770429877,0.99,3,,4,,"41","0-130"
44.5148243605,0.01,4,,4,,"41","0-130"
49.6297161312,0.025,4,,4,,"41","0-130"
64.3066318026,0.05,4,,4,,"41","0-130"
92.4105461424,0.1,4,,4,,"41","0-130"
176.6629449984,0.25,4,,4,,"41","0-130"
233.8957199115,0.5,4,,4,,"41","0-130"
286.7301884232,0.75,4,,4,,"41","0-130"
311.3034084137,0.9,4,,4,,"41","0-130"
324.4318172846,0.95,4,,4,,"41","0-130"
333.0862566081,0.975,4,,4,,"41","0-130"
346.3815960946,0.99,4,,4,,"41","0-130"
34.9139462388,0.01,5,,4,,"41","0-130"
41.5656356258,0.025,5,,4,,"41","0-130"
49.8242949055,0.05,5,,4,,"41","0-130"
73.7953333913,0.1,5,,4,,"41","0-130"
125.757493022,0.25,5,,4,,"41","0-130"
177.6490992297,0.5,5,,4,,"41","0-130"
225.0768066513,0.75,5,,4,,"41","0-130"
257.6022423139,0.9,5,,4,,"41","0-130"
280.8198015918,0.95,5,,4,,"41","0-130"
293.9691971645,0.975,5,,4,,"41","0-130"
299.3927346342,0.99,5,,4,,"41","0-130"
20.4135941631,0.01,6,,4,,"41","0-130"
24.8527834776,0.025,6,,4,,"41","0-130"
27.9582248555,0.05,6,,4,,"41","0-130"
39.1670506846,0.1,6,,4,,"41","0-130"
70.4629084325,0.25,6,,4,,"41","0-130"
105.9142335458,0.5,6,,4,,"41","0-130"
127.9932572523,0.75,6,,4,,"41","0-130"
157.5261586537,0.9,6,,4,,"41","0-130"
170.4343327569,0.95,6,,4,,"41","0-130"
188.8926201607,0.975,6,,4,,"41","0-130"
194.6168903027,0.99,6,,4,,"41","0-130"
23.6557663399,0.01,7,,4,,"41","0-130"
26.7646343425,0.025,7,,4,,"41","0-130"
31.7456333193,0.05,7,,4,,"41","0-130"
43.6226900282,0.1,7,,4,,"41","0-130"
80.8227944848,0.25,7,,4,,"41","0-130"
114.3432621325,0.5,7,,4,,"41","0-130"
144.4172543547,0.75,7,,4,,"41","0-130"
