"value","type_id","model_name","target_end_date","scenario_id","horizon","location","age_group"
425.0851699802,0.01,6,,3,,"36","0-130"
452.865903157,0.025,6,,3,,"36","0-130"
515.2087891865,0.05,6,,3,,"36","0-130"
522.2369061248,0.1,6,,3,,"36","0-130"
585.9057153857,0.25,6,,3,,"36","0-130"
667.2090325537,0.5,6,,3,,"36","0-130"
751.6280160191,0.75,6,,3,,"36","0-130"
820.8222397205,0.9,6,,3,,"36","0-130"
871.5605797104,0.95,6,,3,,"36","0-130"
905.2563210617,0.975,6,,3,,"36","0-130"
916.6739985015,0.99,6,,3,,"36","0-130"
467.9715883524,0.01,7,,3,,"36","0-130"
508.7439778047,0.025,7,,3,,"36","0-130"
559.9239855338,0.05,7,,3,,"36","0-130"
601.7774453757,0.1,7,,3,,"36","0-130"
680.7158110044,0.25,7,,3,,"36","0-130"
772.1039143251,0.5,7,,3,,"36","0-130"
892.6675129137,0.75,7,,3,,"36","0-130"
942.6125921081,0.9,7,,3,,"36","0-130"
1001.8024907963,0.95,7,,3,,"36","0-130"
1023.5887436371,0.975,7,,3,,"36","0-130"
1086.2769131296,0.99,7,,3,,"36","0-130"
477.962125142,0.01,1,,4,,"36","0-130"
526.6774539281,0.025,1,,4,,"36","0-130"
568.4947561832,0.05,1,,4,,"36","0-130"
621.4548401558,0.1,1,,4,,"36","0-130"
755.0739330825,0.25,1,,4,,"36","0-130"
975.2733299645,0.5,1,,4,,"36","0-130"
1248.888913876,0.75,1,,4,,"36","0-130"
1314.3618548483,0.9,1,,4,,"36","0-130"
1344.6487802422,0.95,1,,4,,"36","0-130"
1366.4231128511,0.975,1,,4,,"36","0-130"
1395.380742683,0.99,1,,4,,"36","0-130"
503.2852727504,0.01,3,,4,,"36","0-130"
590.3338285927,0.025,3,,4,,"36","0-130"
640.5918092471,0.05,3,,4,,"36","0-130"
670.780397587,0.1,3,,4,,"36","0-130"
800.6063221556,0.25,3,,4,,"36","0-130"
971.2801133566,0.5,3,,4,,"36","0-130"
1114.2937995784,0.75,3,,4,,"36","0-130"
1200.7589302413,0.9,3,,4,,"36","0-130"
1244.0027459785,0.95,3,,4,,"36","0-130"
1274.3000495918,0.975,3,,4,,"36","0-130"
1303.0334119362,0.99,3,,4,,"36","0-130"
1195.0454884278,0.01,4,,4,,"36","0-130"
1213.6566441442,0.025,4,,4,,"36","0-130"
1233.2785155865,0.05,4,,4,,"36","0-130"
1251.8905517344,0.1,4,,4,,"36","0-130"
1277.9730186538,0.25,4,,4,,"36","0-130"
1303.2726422284,0.5,4,,4,,"36","0-130"
1338.2842535425,0.75,4,,4,,"36","0-130"
1366.4231128511,0.9,4,,4,,"36","0-130"
1388.3978855139,0.95,4,,4,,"36","0-130"
1405.8550284366,0.975,4,,4,,"36","0-130"
1435.0648207796,0.99,4,,4,,"36","0-130"
789.3328164676,0.01,5,,4,,"36","0-130"
814.8033775978,0.025,5,,4,,"36","0-130"
874.359670035,0.05,5,,4,,"36","0-130"
955.6221890556,0.1,5,,4,,"36","0-130"
1017.0972464834,0.25,5,,4,,"36","0-130"
1092.1405218423,0.5,5,,4,,"36","0-130"
1182.1093854694,0.75,5,,4,,"36","0-130"
1244.0027459785,0.9,5,,4,,"36","0-130"
1274.3000495918,0.95,5,,4,,"36","0-130"
1294.5119911499,0.975,5,,4,,"36","0-130"
1320.0762535088,0.99,5,,4,,"36","0-130"
402.288699605,0.01,6,,4,,"36","0-130"
470.1354959361,0.025,6,,4,,"36","0-130"
516.1963200147,0.05,6,,4,,"36","0-130"
540.3531652174,0.1,6,,4,,"36","0-130"
598.2903762966,0.25,6,,4,,"36","0-130"
709.1265974201,0.5,6,,4,,"36","0-130"
792.0940972185,0.75,6,,4,,"36","0-130"
863.1498566125,0.9,6,,4,,"36","0-130"
912.286721523,0.95,6,,4,,"36","0-130"
943.0316026508,0.975,6,,4,,"36","0-130"
988.9349835814,0.99,6,,4,,"36","0-130"
475.9029346428,0.01,7,,4,,"36","0-130"
516.9764418042,0.025,7,,4,,"36","0-130"
590.3338285927,0.05,7,,4,,"36","0-130"
640.5918092471,0.1,7,,4,,"36","0-130"
696.6448949549,0.25,7,,4,,"36","0-130"
809.2307615523,0.5,7,,4,,"36","0-130"
929.3445883483,0.75,7,,4,,"36","0-130"
992.9013163241,0.9,7,,4,,"36","0-130"
1054.8768437749,0.95,7,,4,,"36","0-130"
1129.2201276201,0.975,7,,4,,"36","0-130"
1197.762444199,0.99,7,,4,,"36","0-130"
500.8932404951,0.01,1,,5,,"36","0-130"
534.0249961424,0.025,1,,5,,"36","0-130"
582.57532024,0.05,1,,5,,"36","0-130"
643.2762747571,0.1,1,,5,,"36","0-130"
758.7308961085,0.25,1,,5,,"36","0-130"
984.9250580415,0.5,1,,5,,"36","0-130"
1283.6314931585,0.75,1,,5,,"36","0-130"
1348.7542663897,0.9,1,,5,,"36","0-130"
1379.5161580078,0.95,1,,5,,"36","0-130"
1405.581421718,0.975,1,,5,,"36","0-130"
1425.4871494842,0.99,1,,5,,"36","0-130"
542.2714928609,0.01,3,,5,,"36","0-130"
624.8521155183,0.025,3,,5,,"36","0-130"
643.4010765943,0.05,3,,5,,"36","0-130"
688.110006597,0.1,3,,5,,"36","0-130"
816.0827622408,0.25,3,,5,,"36","0-130"
984.9250580415,0.5,3,,5,,"36","0-130"
1145.3925006042,0.75,3,,5,,"36","0-130"
1250.8382515736,0.9,3,,5,,"36","0-130"
1283.1994033021,0.95,3,,5,,"36","0-130"
1317.6751417385,0.975,3,,5,,"36","0-130"
1354.3240579443,0.99,3,,5,,"36","0-130"
1224.0132643658,0.01,4,,5,,"36","0-130"
1255.4178351276,0.025,4,,5,,"36","0-130"
1271.6201726654,0.05,4,,5,,"36","0-130"
1283.7839436143,0.1,4,,5,,"36","0-130"
1315.0041422534,0.25,4,,5,,"36","0-130"
1339.781952904,0.5,4,,5,,"36","0-130"
1368.0894786698,0.75,4,,5,,"36","0-130"
1401.2503145412,0.9,4,,5,,"36","0-130"
1421.1467991527,0.95,4,,5,,"36","0-130"
1431.9976749815,0.975,4,,5,,"36","0-130"
1455.6572167643,0.99,4,,5,,"36","0-130"
835.4094580248,0.01,5,,5,,"36","0-130"
849.6771201456,0.025,5,,5,,"36","0-130"
918.9117955934,0.05,5,,5,,"36","0-130"
961.0516044621,0.1,5,,5,,"36","0-130"
1066.1940089952,0.25,5,,5,,"36","0-130"
1137.2086310994,0.5,5,,5,,"36","0-130"
1238.5640064897,0.75,5,,5,,"36","0-130"
1283.1994033021,0.9,5,,5,,"36","0-130"
1317.6751417385,0.95,5,,5,,"36","0-130"
1326.209789225,0.975,5,,5,,"36","0-130"
1410.5525953829,0.99,5,,5,,"36","0-130"
428.5067982503,0.01,6,,5,,"36","0-130"
489.9554456642,0.025,6,,5,,"36","0-130"
516.3223014653,0.05,6,,5,,"36","0-130"
543.2469500767,0.1,6,,5,,"36","0-130"
627.7221819772,0.25,6,,5,,"36","0-130"
708.1733831323,0.5,6,,5,,"36","0-130"
782.102384361,0.75,6,,5,,"36","0-130"
852.1933502467,0.9,6,,5,,"36","0-130"
906.311054013,0.95,6,,5,,"36","0-130"
925.0809356185,0.975,6,,5,,"36","0-130"
963.4308659595,0.99,6,,5,,"36","0-130"
513.5831750099,0.01,7,,5,,"36","0-130"
556.6156517863,0.025,7,,5,,"36","0-130"
624.8521155183,0.05,7,,5,,"36","0-130"
643.4010765943,0.1,7,,5,,"36","0-130"
704.1570713506,0.25,7,,5,,"36","0-130"
816.0827622408,0.5,7,,5,,"36","0-130"
926.3400718354,0.75,7,,5,,"36","0-130"
1007.4683931625,0.9,7,,5,,"36","0-130"
1033.2358474085,0.95,7,,5,,"36","0-130"
1122.4017172488,0.975,7,,5,,"36","0-130"
1156.8388815759,0.99,7,,5,,"36","0-130"
