"scenario_id","horizon","location_name","target_end_date","model_name","value"
5,14,"Utah",2024-02-17,1,0
5,14,"California",2024-02-17,2,0
5,14,"Colorado",2024-02-17,2,0
5,14,"Connecticut",2024-02-17,2,0
5,14,"Georgia",2024-02-17,2,0
5,14,"Maryland",2024-02-17,2,0
5,14,"Michigan",2024-02-17,2,0
5,14,"Minnesota",2024-02-17,2,0
5,14,"New Mexico",2024-02-17,2,0
5,14,"New York",2024-02-17,2,0
5,14,"Oregon",2024-02-17,2,0
5,14,"Tennessee",2024-02-17,2,0
5,14,"US",2024-02-17,2,0
5,14,"Utah",2024-02-17,2,0
5,14,"California",2024-02-17,4,0
5,14,"Colorado",2024-02-17,4,0
5,14,"Connecticut",2024-02-17,4,0
5,14,"Georgia",2024-02-17,4,0
5,14,"Maryland",2024-02-17,4,0
5,14,"Michigan",2024-02-17,4,0
5,14,"Minnesota",2024-02-17,4,0
5,14,"New Mexico",2024-02-17,4,0
5,14,"New York",2024-02-17,4,0
5,14,"Oregon",2024-02-17,4,0
5,14,"Tennessee",2024-02-17,4,0
5,14,"US",2024-02-17,4,0
5,14,"Utah",2024-02-17,4,0
5,14,"California",2024-02-17,5,0
5,14,"Colorado",2024-02-17,5,0
5,14,"Connecticut",2024-02-17,5,0
5,14,"Georgia",2024-02-17,5,0
5,14,"Maryland",2024-02-17,5,0
5,14,"Michigan",2024-02-17,5,0
5,14,"Minnesota",2024-02-17,5,0
5,14,"New Mexico",2024-02-17,5,0
5,14,"New York",2024-02-17,5,0
5,14,"Oregon",2024-02-17,5,0
5,14,"Tennessee",2024-02-17,5,0
5,14,"US",2024-02-17,5,0
5,14,"Utah",2024-02-17,5,0
5,14,"California",2024-02-17,6,0
5,14,"Colorado",2024-02-17,6,0
5,14,"Connecticut",2024-02-17,6,0
5,14,"Georgia",2024-02-17,6,0
5,14,"Maryland",2024-02-17,6,0
5,14,"Michigan",2024-02-17,6,0
5,14,"Minnesota",2024-02-17,6,0
5,14,"New Mexico",2024-02-17,6,0
5,14,"New York",2024-02-17,6,0
5,14,"Oregon",2024-02-17,6,0
5,14,"Tennessee",2024-02-17,6,0
5,14,"US",2024-02-17,6,0
5,14,"Utah",2024-02-17,6,0
5,14,"California",2024-02-17,7,0
5,14,"Colorado",2024-02-17,7,0
5,14,"Connecticut",2024-02-17,7,0
5,14,"Georgia",2024-02-17,7,0
5,14,"Maryland",2024-02-17,7,0
5,14,"Michigan",2024-02-17,7,0
5,14,"Minnesota",2024-02-17,7,0
5,14,"New Mexico",2024-02-17,7,0
5,14,"New York",2024-02-17,7,0
5,14,"Oregon",2024-02-17,7,0
5,14,"Tennessee",2024-02-17,7,0
5,14,"US",2024-02-17,7,0
5,14,"Utah",2024-02-17,7,0
1,15,"California",2024-02-24,1,0
1,15,"Colorado",2024-02-24,1,0
1,15,"Connecticut",2024-02-24,1,0
1,15,"Georgia",2024-02-24,1,0
1,15,"Maryland",2024-02-24,1,0
1,15,"Michigan",2024-02-24,1,0
1,15,"Minnesota",2024-02-24,1,0
1,15,"New Mexico",2024-02-24,1,0
1,15,"New York",2024-02-24,1,0
1,15,"Oregon",2024-02-24,1,0
1,15,"Tennessee",2024-02-24,1,0
1,15,"US",2024-02-24,1,0
1,15,"Utah",2024-02-24,1,0
1,15,"California",2024-02-24,2,0
1,15,"Colorado",2024-02-24,2,0
1,15,"Connecticut",2024-02-24,2,0
1,15,"Georgia",2024-02-24,2,0
1,15,"Maryland",2024-02-24,2,0
1,15,"Michigan",2024-02-24,2,0
1,15,"Minnesota",2024-02-24,2,0
1,15,"New Mexico",2024-02-24,2,0
1,15,"New York",2024-02-24,2,0
1,15,"Oregon",2024-02-24,2,0
1,15,"Tennessee",2024-02-24,2,0
1,15,"US",2024-02-24,2,0
1,15,"Utah",2024-02-24,2,0
1,15,"California",2024-02-24,4,0
1,15,"Colorado",2024-02-24,4,0
1,15,"Connecticut",2024-02-24,4,0
1,15,"Georgia",2024-02-24,4,0
1,15,"Maryland",2024-02-24,4,0
1,15,"Michigan",2024-02-24,4,0
1,15,"Minnesota",2024-02-24,4,0
1,15,"New Mexico",2024-02-24,4,0
1,15,"New York",2024-02-24,4,0
1,15,"Oregon",2024-02-24,4,0
1,15,"Tennessee",2024-02-24,4,0
1,15,"US",2024-02-24,4,0
1,15,"Utah",2024-02-24,4,0
1,15,"California",2024-02-24,5,0
1,15,"Colorado",2024-02-24,5,0
1,15,"Connecticut",2024-02-24,5,0
1,15,"Georgia",2024-02-24,5,0
1,15,"Maryland",2024-02-24,5,0
1,15,"Michigan",2024-02-24,5,0
1,15,"Minnesota",2024-02-24,5,0
1,15,"New Mexico",2024-02-24,5,0
1,15,"New York",2024-02-24,5,0
1,15,"Oregon",2024-02-24,5,0
1,15,"Tennessee",2024-02-24,5,0
1,15,"US",2024-02-24,5,0
1,15,"Utah",2024-02-24,5,0
1,15,"California",2024-02-24,6,0
1,15,"Colorado",2024-02-24,6,0
1,15,"Connecticut",2024-02-24,6,0
1,15,"Georgia",2024-02-24,6,0
1,15,"Maryland",2024-02-24,6,0
1,15,"Michigan",2024-02-24,6,0
1,15,"Minnesota",2024-02-24,6,0
1,15,"New Mexico",2024-02-24,6,0
1,15,"New York",2024-02-24,6,0
1,15,"Oregon",2024-02-24,6,0
1,15,"Tennessee",2024-02-24,6,0
1,15,"US",2024-02-24,6,0
1,15,"Utah",2024-02-24,6,0
1,15,"California",2024-02-24,7,0
1,15,"Colorado",2024-02-24,7,0
1,15,"Connecticut",2024-02-24,7,0
1,15,"Georgia",2024-02-24,7,0
1,15,"Maryland",2024-02-24,7,0
1,15,"Michigan",2024-02-24,7,0
1,15,"Minnesota",2024-02-24,7,0
1,15,"New Mexico",2024-02-24,7,0
1,15,"New York",2024-02-24,7,0
1,15,"Oregon",2024-02-24,7,0
1,15,"Tennessee",2024-02-24,7,0
1,15,"US",2024-02-24,7,0
1,15,"Utah",2024-02-24,7,0
2,15,"California",2024-02-24,1,0
2,15,"Colorado",2024-02-24,1,0
2,15,"Connecticut",2024-02-24,1,0
2,15,"Georgia",2024-02-24,1,0
2,15,"Maryland",2024-02-24,1,0
2,15,"Michigan",2024-02-24,1,0
2,15,"Minnesota",2024-02-24,1,0
2,15,"New Mexico",2024-02-24,1,0
2,15,"New York",2024-02-24,1,0
2,15,"Oregon",2024-02-24,1,0
2,15,"Tennessee",2024-02-24,1,0
2,15,"US",2024-02-24,1,0
2,15,"Utah",2024-02-24,1,0
2,15,"California",2024-02-24,2,0
2,15,"Colorado",2024-02-24,2,0
2,15,"Connecticut",2024-02-24,2,0
2,15,"Georgia",2024-02-24,2,0
2,15,"Maryland",2024-02-24,2,0
2,15,"Michigan",2024-02-24,2,0
2,15,"Minnesota",2024-02-24,2,0
2,15,"New Mexico",2024-02-24,2,0
2,15,"New York",2024-02-24,2,0
2,15,"Oregon",2024-02-24,2,0
2,15,"Tennessee",2024-02-24,2,0
2,15,"US",2024-02-24,2,0
2,15,"Utah",2024-02-24,2,0
2,15,"California",2024-02-24,4,0
2,15,"Colorado",2024-02-24,4,0
2,15,"Connecticut",2024-02-24,4,0
2,15,"Georgia",2024-02-24,4,0
2,15,"Maryland",2024-02-24,4,0
2,15,"Michigan",2024-02-24,4,0
2,15,"Minnesota",2024-02-24,4,0
2,15,"New Mexico",2024-02-24,4,0
2,15,"New York",2024-02-24,4,0
2,15,"Oregon",2024-02-24,4,0
2,15,"Tennessee",2024-02-24,4,0
2,15,"US",2024-02-24,4,0
2,15,"Utah",2024-02-24,4,0
2,15,"California",2024-02-24,5,0
2,15,"Colorado",2024-02-24,5,0
2,15,"Connecticut",2024-02-24,5,0
2,15,"Georgia",2024-02-24,5,0
2,15,"Maryland",2024-02-24,5,0
2,15,"Michigan",2024-02-24,5,0
2,15,"Minnesota",2024-02-24,5,0
2,15,"New Mexico",2024-02-24,5,0
2,15,"New York",2024-02-24,5,0
2,15,"Oregon",2024-02-24,5,0
2,15,"Tennessee",2024-02-24,5,0
2,15,"US",2024-02-24,5,0
2,15,"Utah",2024-02-24,5,0
2,15,"California",2024-02-24,6,0
2,15,"Colorado",2024-02-24,6,0
2,15,"Connecticut",2024-02-24,6,0
2,15,"Georgia",2024-02-24,6,0
2,15,"Maryland",2024-02-24,6,0
2,15,"Michigan",2024-02-24,6,0
2,15,"Minnesota",2024-02-24,6,0
2,15,"New Mexico",2024-02-24,6,0
2,15,"New York",2024-02-24,6,0
2,15,"Oregon",2024-02-24,6,0
2,15,"Tennessee",2024-02-24,6,0
2,15,"US",2024-02-24,6,0
2,15,"Utah",2024-02-24,6,0
2,15,"California",2024-02-24,7,0
2,15,"Colorado",2024-02-24,7,0
2,15,"Connecticut",2024-02-24,7,0
2,15,"Georgia",2024-02-24,7,0
2,15,"Maryland",2024-02-24,7,0
2,15,"Michigan",2024-02-24,7,0
2,15,"Minnesota",2024-02-24,7,0
2,15,"New Mexico",2024-02-24,7,0
2,15,"New York",2024-02-24,7,0
2,15,"Oregon",2024-02-24,7,0
2,15,"Tennessee",2024-02-24,7,0
2,15,"US",2024-02-24,7,0
2,15,"Utah",2024-02-24,7,0
3,15,"California",2024-02-24,1,0
3,15,"Colorado",2024-02-24,1,0
3,15,"Connecticut",2024-02-24,1,0
3,15,"Georgia",2024-02-24,1,0
3,15,"Maryland",2024-02-24,1,0
3,15,"Michigan",2024-02-24,1,0
3,15,"Minnesota",2024-02-24,1,0
3,15,"New Mexico",2024-02-24,1,0
3,15,"New York",2024-02-24,1,0
3,15,"Oregon",2024-02-24,1,0
3,15,"Tennessee",2024-02-24,1,0
3,15,"US",2024-02-24,1,0
3,15,"Utah",2024-02-24,1,0
3,15,"California",2024-02-24,2,0
3,15,"Colorado",2024-02-24,2,0
3,15,"Connecticut",2024-02-24,2,0
3,15,"Georgia",2024-02-24,2,0
3,15,"Maryland",2024-02-24,2,0
3,15,"Michigan",2024-02-24,2,0
3,15,"Minnesota",2024-02-24,2,0
3,15,"New Mexico",2024-02-24,2,0
3,15,"New York",2024-02-24,2,0
3,15,"Oregon",2024-02-24,2,0
3,15,"Tennessee",2024-02-24,2,0
3,15,"US",2024-02-24,2,0
3,15,"Utah",2024-02-24,2,0
3,15,"California",2024-02-24,4,0
3,15,"Colorado",2024-02-24,4,0
3,15,"Connecticut",2024-02-24,4,0
3,15,"Georgia",2024-02-24,4,0
3,15,"Maryland",2024-02-24,4,0
3,15,"Michigan",2024-02-24,4,0
3,15,"Minnesota",2024-02-24,4,0
3,15,"New Mexico",2024-02-24,4,0
3,15,"New York",2024-02-24,4,0
3,15,"Oregon",2024-02-24,4,0
3,15,"Tennessee",2024-02-24,4,0
3,15,"US",2024-02-24,4,0
3,15,"Utah",2024-02-24,4,0
3,15,"California",2024-02-24,5,0
3,15,"Colorado",2024-02-24,5,0
3,15,"Connecticut",2024-02-24,5,0
3,15,"Georgia",2024-02-24,5,0
3,15,"Maryland",2024-02-24,5,0
3,15,"Michigan",2024-02-24,5,0
3,15,"Minnesota",2024-02-24,5,0
3,15,"New Mexico",2024-02-24,5,0
3,15,"New York",2024-02-24,5,0
3,15,"Oregon",2024-02-24,5,0
3,15,"Tennessee",2024-02-24,5,0
3,15,"US",2024-02-24,5,0
3,15,"Utah",2024-02-24,5,0
3,15,"California",2024-02-24,6,0
3,15,"Colorado",2024-02-24,6,0
3,15,"Connecticut",2024-02-24,6,0
3,15,"Georgia",2024-02-24,6,0
3,15,"Maryland",2024-02-24,6,0
3,15,"Michigan",2024-02-24,6,0
3,15,"Minnesota",2024-02-24,6,0
3,15,"New Mexico",2024-02-24,6,0
3,15,"New York",2024-02-24,6,0
3,15,"Oregon",2024-02-24,6,0
3,15,"Tennessee",2024-02-24,6,0
3,15,"US",2024-02-24,6,0
3,15,"Utah",2024-02-24,6,0
3,15,"California",2024-02-24,7,0
3,15,"Colorado",2024-02-24,7,0
3,15,"Connecticut",2024-02-24,7,0
3,15,"Georgia",2024-02-24,7,0
3,15,"Maryland",2024-02-24,7,0
3,15,"Michigan",2024-02-24,7,0
3,15,"Minnesota",2024-02-24,7,0
3,15,"New Mexico",2024-02-24,7,0
3,15,"New York",2024-02-24,7,0
3,15,"Oregon",2024-02-24,7,0
3,15,"Tennessee",2024-02-24,7,0
3,15,"US",2024-02-24,7,0
3,15,"Utah",2024-02-24,7,0
4,15,"California",2024-02-24,1,0
4,15,"Colorado",2024-02-24,1,0
4,15,"Connecticut",2024-02-24,1,0
4,15,"Georgia",2024-02-24,1,0
4,15,"Maryland",2024-02-24,1,0
4,15,"Michigan",2024-02-24,1,0
4,15,"Minnesota",2024-02-24,1,0
4,15,"New Mexico",2024-02-24,1,0
4,15,"New York",2024-02-24,1,0
4,15,"Oregon",2024-02-24,1,0
4,15,"Tennessee",2024-02-24,1,0
4,15,"US",2024-02-24,1,0
4,15,"Utah",2024-02-24,1,0
4,15,"California",2024-02-24,2,0
4,15,"Colorado",2024-02-24,2,0
4,15,"Connecticut",2024-02-24,2,0
4,15,"Georgia",2024-02-24,2,0
4,15,"Maryland",2024-02-24,2,0
4,15,"Michigan",2024-02-24,2,0
4,15,"Minnesota",2024-02-24,2,0
4,15,"New Mexico",2024-02-24,2,0
4,15,"New York",2024-02-24,2,0
4,15,"Oregon",2024-02-24,2,0
4,15,"Tennessee",2024-02-24,2,0
4,15,"US",2024-02-24,2,0
4,15,"Utah",2024-02-24,2,0
4,15,"California",2024-02-24,4,0
4,15,"Colorado",2024-02-24,4,0
4,15,"Connecticut",2024-02-24,4,0
4,15,"Georgia",2024-02-24,4,0
4,15,"Maryland",2024-02-24,4,0
4,15,"Michigan",2024-02-24,4,0
4,15,"Minnesota",2024-02-24,4,0
4,15,"New Mexico",2024-02-24,4,0
4,15,"New York",2024-02-24,4,0
4,15,"Oregon",2024-02-24,4,0
4,15,"Tennessee",2024-02-24,4,0
4,15,"US",2024-02-24,4,0
4,15,"Utah",2024-02-24,4,0
4,15,"California",2024-02-24,5,0
4,15,"Colorado",2024-02-24,5,0
4,15,"Connecticut",2024-02-24,5,0
4,15,"Georgia",2024-02-24,5,0
4,15,"Maryland",2024-02-24,5,0
4,15,"Michigan",2024-02-24,5,0
4,15,"Minnesota",2024-02-24,5,0
4,15,"New Mexico",2024-02-24,5,0
4,15,"New York",2024-02-24,5,0
4,15,"Oregon",2024-02-24,5,0
4,15,"Tennessee",2024-02-24,5,0
4,15,"US",2024-02-24,5,0
4,15,"Utah",2024-02-24,5,0
4,15,"California",2024-02-24,6,0
4,15,"Colorado",2024-02-24,6,0
4,15,"Connecticut",2024-02-24,6,0
4,15,"Georgia",2024-02-24,6,0
4,15,"Maryland",2024-02-24,6,0
4,15,"Michigan",2024-02-24,6,0
4,15,"Minnesota",2024-02-24,6,0
4,15,"New Mexico",2024-02-24,6,0
4,15,"New York",2024-02-24,6,0
4,15,"Oregon",2024-02-24,6,0
4,15,"Tennessee",2024-02-24,6,0
4,15,"US",2024-02-24,6,0
4,15,"Utah",2024-02-24,6,0
4,15,"California",2024-02-24,7,0
4,15,"Colorado",2024-02-24,7,0
4,15,"Connecticut",2024-02-24,7,0
4,15,"Georgia",2024-02-24,7,0
4,15,"Maryland",2024-02-24,7,0
4,15,"Michigan",2024-02-24,7,0
4,15,"Minnesota",2024-02-24,7,0
4,15,"New Mexico",2024-02-24,7,0
4,15,"New York",2024-02-24,7,0
4,15,"Oregon",2024-02-24,7,0
4,15,"Tennessee",2024-02-24,7,0
4,15,"US",2024-02-24,7,0
4,15,"Utah",2024-02-24,7,0
5,15,"California",2024-02-24,1,0
5,15,"Colorado",2024-02-24,1,0
5,15,"Connecticut",2024-02-24,1,0
5,15,"Georgia",2024-02-24,1,0
5,15,"Maryland",2024-02-24,1,0
5,15,"Michigan",2024-02-24,1,0
5,15,"Minnesota",2024-02-24,1,0
5,15,"New Mexico",2024-02-24,1,0
5,15,"New York",2024-02-24,1,0
5,15,"Oregon",2024-02-24,1,0
5,15,"Tennessee",2024-02-24,1,0
5,15,"US",2024-02-24,1,0
5,15,"Utah",2024-02-24,1,0
5,15,"California",2024-02-24,2,0
5,15,"Colorado",2024-02-24,2,0
5,15,"Connecticut",2024-02-24,2,0
5,15,"Georgia",2024-02-24,2,0
5,15,"Maryland",2024-02-24,2,0
5,15,"Michigan",2024-02-24,2,0
5,15,"Minnesota",2024-02-24,2,0
5,15,"New Mexico",2024-02-24,2,0
5,15,"New York",2024-02-24,2,0
5,15,"Oregon",2024-02-24,2,0
5,15,"Tennessee",2024-02-24,2,0
5,15,"US",2024-02-24,2,0
5,15,"Utah",2024-02-24,2,0
5,15,"California",2024-02-24,4,0
5,15,"Colorado",2024-02-24,4,0
5,15,"Connecticut",2024-02-24,4,0
5,15,"Georgia",2024-02-24,4,0
5,15,"Maryland",2024-02-24,4,0
5,15,"Michigan",2024-02-24,4,0
5,15,"Minnesota",2024-02-24,4,0
5,15,"New Mexico",2024-02-24,4,0
5,15,"New York",2024-02-24,4,0
5,15,"Oregon",2024-02-24,4,0
5,15,"Tennessee",2024-02-24,4,0
5,15,"US",2024-02-24,4,0
5,15,"Utah",2024-02-24,4,0
5,15,"California",2024-02-24,5,0
5,15,"Colorado",2024-02-24,5,0
5,15,"Connecticut",2024-02-24,5,0
5,15,"Georgia",2024-02-24,5,0
5,15,"Maryland",2024-02-24,5,0
5,15,"Michigan",2024-02-24,5,0
5,15,"Minnesota",2024-02-24,5,0
5,15,"New Mexico",2024-02-24,5,0
5,15,"New York",2024-02-24,5,0
5,15,"Oregon",2024-02-24,5,0
5,15,"Tennessee",2024-02-24,5,0
5,15,"US",2024-02-24,5,0
5,15,"Utah",2024-02-24,5,0
5,15,"California",2024-02-24,6,0
5,15,"Colorado",2024-02-24,6,0
5,15,"Connecticut",2024-02-24,6,0
5,15,"Georgia",2024-02-24,6,0
5,15,"Maryland",2024-02-24,6,0
5,15,"Michigan",2024-02-24,6,0
5,15,"Minnesota",2024-02-24,6,0
5,15,"New Mexico",2024-02-24,6,0
5,15,"New York",2024-02-24,6,0
5,15,"Oregon",2024-02-24,6,0
5,15,"Tennessee",2024-02-24,6,0
5,15,"US",2024-02-24,6,0
5,15,"Utah",2024-02-24,6,0
5,15,"California",2024-02-24,7,0
5,15,"Colorado",2024-02-24,7,0
5,15,"Connecticut",2024-02-24,7,0
5,15,"Georgia",2024-02-24,7,0
5,15,"Maryland",2024-02-24,7,0
5,15,"Michigan",2024-02-24,7,0
5,15,"Minnesota",2024-02-24,7,0
5,15,"New Mexico",2024-02-24,7,0
5,15,"New York",2024-02-24,7,0
5,15,"Oregon",2024-02-24,7,0
5,15,"Tennessee",2024-02-24,7,0
5,15,"US",2024-02-24,7,0
5,15,"Utah",2024-02-24,7,0
1,16,"California",2024-03-02,1,0
1,16,"Colorado",2024-03-02,1,0
1,16,"Connecticut",2024-03-02,1,0
1,16,"Georgia",2024-03-02,1,0
1,16,"Maryland",2024-03-02,1,0
1,16,"Michigan",2024-03-02,1,0
1,16,"Minnesota",2024-03-02,1,0
1,16,"New Mexico",2024-03-02,1,0
1,16,"New York",2024-03-02,1,0
1,16,"Oregon",2024-03-02,1,0
1,16,"Tennessee",2024-03-02,1,0
1,16,"US",2024-03-02,1,0
1,16,"Utah",2024-03-02,1,0
1,16,"California",2024-03-02,2,0
1,16,"Colorado",2024-03-02,2,0
1,16,"Connecticut",2024-03-02,2,0
1,16,"Georgia",2024-03-02,2,0
1,16,"Maryland",2024-03-02,2,0
1,16,"Michigan",2024-03-02,2,0
1,16,"Minnesota",2024-03-02,2,0
1,16,"New Mexico",2024-03-02,2,0
1,16,"New York",2024-03-02,2,0
1,16,"Oregon",2024-03-02,2,0
1,16,"Tennessee",2024-03-02,2,0
1,16,"US",2024-03-02,2,0
1,16,"Utah",2024-03-02,2,0
1,16,"California",2024-03-02,4,0
1,16,"Colorado",2024-03-02,4,0
1,16,"Connecticut",2024-03-02,4,0
1,16,"Georgia",2024-03-02,4,0
1,16,"Maryland",2024-03-02,4,0
1,16,"Michigan",2024-03-02,4,0
1,16,"Minnesota",2024-03-02,4,0
1,16,"New Mexico",2024-03-02,4,0
1,16,"New York",2024-03-02,4,0
1,16,"Oregon",2024-03-02,4,0
1,16,"Tennessee",2024-03-02,4,0
1,16,"US",2024-03-02,4,0
1,16,"Utah",2024-03-02,4,0
1,16,"California",2024-03-02,5,0
1,16,"Colorado",2024-03-02,5,0
1,16,"Connecticut",2024-03-02,5,0
1,16,"Georgia",2024-03-02,5,0
1,16,"Maryland",2024-03-02,5,0
1,16,"Michigan",2024-03-02,5,0
1,16,"Minnesota",2024-03-02,5,0
1,16,"New Mexico",2024-03-02,5,0
1,16,"New York",2024-03-02,5,0
1,16,"Oregon",2024-03-02,5,0
1,16,"Tennessee",2024-03-02,5,0
1,16,"US",2024-03-02,5,0
1,16,"Utah",2024-03-02,5,0
1,16,"California",2024-03-02,6,0
1,16,"Colorado",2024-03-02,6,0
1,16,"Connecticut",2024-03-02,6,0
1,16,"Georgia",2024-03-02,6,0
1,16,"Maryland",2024-03-02,6,0
1,16,"Michigan",2024-03-02,6,0
1,16,"Minnesota",2024-03-02,6,0
1,16,"New Mexico",2024-03-02,6,0
1,16,"New York",2024-03-02,6,0
1,16,"Oregon",2024-03-02,6,0
1,16,"Tennessee",2024-03-02,6,0
1,16,"US",2024-03-02,6,0
1,16,"Utah",2024-03-02,6,0
1,16,"California",2024-03-02,7,0
1,16,"Colorado",2024-03-02,7,0
1,16,"Connecticut",2024-03-02,7,0
1,16,"Georgia",2024-03-02,7,0
1,16,"Maryland",2024-03-02,7,0
1,16,"Michigan",2024-03-02,7,0
1,16,"Minnesota",2024-03-02,7,0
1,16,"New Mexico",2024-03-02,7,0
1,16,"New York",2024-03-02,7,0
1,16,"Oregon",2024-03-02,7,0
1,16,"Tennessee",2024-03-02,7,0
1,16,"US",2024-03-02,7,0
1,16,"Utah",2024-03-02,7,0
2,16,"California",2024-03-02,1,0
2,16,"Colorado",2024-03-02,1,0
2,16,"Connecticut",2024-03-02,1,0
2,16,"Georgia",2024-03-02,1,0
2,16,"Maryland",2024-03-02,1,0
2,16,"Michigan",2024-03-02,1,0
2,16,"Minnesota",2024-03-02,1,0
2,16,"New Mexico",2024-03-02,1,0
2,16,"New York",2024-03-02,1,0
2,16,"Oregon",2024-03-02,1,0
2,16,"Tennessee",2024-03-02,1,0
2,16,"US",2024-03-02,1,0
2,16,"Utah",2024-03-02,1,0
2,16,"California",2024-03-02,2,0
2,16,"Colorado",2024-03-02,2,0
2,16,"Connecticut",2024-03-02,2,0
2,16,"Georgia",2024-03-02,2,0
2,16,"Maryland",2024-03-02,2,0
2,16,"Michigan",2024-03-02,2,0
2,16,"Minnesota",2024-03-02,2,0
2,16,"New Mexico",2024-03-02,2,0
2,16,"New York",2024-03-02,2,0
2,16,"Oregon",2024-03-02,2,0
2,16,"Tennessee",2024-03-02,2,0
2,16,"US",2024-03-02,2,0
2,16,"Utah",2024-03-02,2,0
2,16,"California",2024-03-02,4,0
2,16,"Colorado",2024-03-02,4,0
2,16,"Connecticut",2024-03-02,4,0
2,16,"Georgia",2024-03-02,4,0
2,16,"Maryland",2024-03-02,4,0
2,16,"Michigan",2024-03-02,4,0
2,16,"Minnesota",2024-03-02,4,0
2,16,"New Mexico",2024-03-02,4,0
2,16,"New York",2024-03-02,4,0
2,16,"Oregon",2024-03-02,4,0
2,16,"Tennessee",2024-03-02,4,0
2,16,"US",2024-03-02,4,0
2,16,"Utah",2024-03-02,4,0
2,16,"California",2024-03-02,5,0
2,16,"Colorado",2024-03-02,5,0
2,16,"Connecticut",2024-03-02,5,0
2,16,"Georgia",2024-03-02,5,0
2,16,"Maryland",2024-03-02,5,0
2,16,"Michigan",2024-03-02,5,0
2,16,"Minnesota",2024-03-02,5,0
2,16,"New Mexico",2024-03-02,5,0
2,16,"New York",2024-03-02,5,0
2,16,"Oregon",2024-03-02,5,0
2,16,"Tennessee",2024-03-02,5,0
2,16,"US",2024-03-02,5,0
2,16,"Utah",2024-03-02,5,0
2,16,"California",2024-03-02,6,0
2,16,"Colorado",2024-03-02,6,0
2,16,"Connecticut",2024-03-02,6,0
2,16,"Georgia",2024-03-02,6,0
2,16,"Maryland",2024-03-02,6,0
2,16,"Michigan",2024-03-02,6,0
2,16,"Minnesota",2024-03-02,6,0
2,16,"New Mexico",2024-03-02,6,0
2,16,"New York",2024-03-02,6,0
2,16,"Oregon",2024-03-02,6,0
2,16,"Tennessee",2024-03-02,6,0
2,16,"US",2024-03-02,6,0
2,16,"Utah",2024-03-02,6,0
2,16,"California",2024-03-02,7,0
2,16,"Colorado",2024-03-02,7,0
2,16,"Connecticut",2024-03-02,7,0
2,16,"Georgia",2024-03-02,7,0
2,16,"Maryland",2024-03-02,7,0
2,16,"Michigan",2024-03-02,7,0
2,16,"Minnesota",2024-03-02,7,0
2,16,"New Mexico",2024-03-02,7,0
2,16,"New York",2024-03-02,7,0
2,16,"Oregon",2024-03-02,7,0
2,16,"Tennessee",2024-03-02,7,0
2,16,"US",2024-03-02,7,0
2,16,"Utah",2024-03-02,7,0
3,16,"California",2024-03-02,1,0
3,16,"Colorado",2024-03-02,1,0
3,16,"Connecticut",2024-03-02,1,0
3,16,"Georgia",2024-03-02,1,0
3,16,"Maryland",2024-03-02,1,0
3,16,"Michigan",2024-03-02,1,0
3,16,"Minnesota",2024-03-02,1,0
3,16,"New Mexico",2024-03-02,1,0
3,16,"New York",2024-03-02,1,0
3,16,"Oregon",2024-03-02,1,0
3,16,"Tennessee",2024-03-02,1,0
3,16,"US",2024-03-02,1,0
3,16,"Utah",2024-03-02,1,0
3,16,"California",2024-03-02,2,0
3,16,"Colorado",2024-03-02,2,0
3,16,"Connecticut",2024-03-02,2,0
3,16,"Georgia",2024-03-02,2,0
3,16,"Maryland",2024-03-02,2,0
3,16,"Michigan",2024-03-02,2,0
3,16,"Minnesota",2024-03-02,2,0
3,16,"New Mexico",2024-03-02,2,0
3,16,"New York",2024-03-02,2,0
3,16,"Oregon",2024-03-02,2,0
3,16,"Tennessee",2024-03-02,2,0
3,16,"US",2024-03-02,2,0
3,16,"Utah",2024-03-02,2,0
3,16,"California",2024-03-02,4,0
3,16,"Colorado",2024-03-02,4,0
3,16,"Connecticut",2024-03-02,4,0
3,16,"Georgia",2024-03-02,4,0
3,16,"Maryland",2024-03-02,4,0
3,16,"Michigan",2024-03-02,4,0
3,16,"Minnesota",2024-03-02,4,0
3,16,"New Mexico",2024-03-02,4,0
3,16,"New York",2024-03-02,4,0
3,16,"Oregon",2024-03-02,4,0
3,16,"Tennessee",2024-03-02,4,0
3,16,"US",2024-03-02,4,0
3,16,"Utah",2024-03-02,4,0
3,16,"California",2024-03-02,5,0
3,16,"Colorado",2024-03-02,5,0
3,16,"Connecticut",2024-03-02,5,0
3,16,"Georgia",2024-03-02,5,0
3,16,"Maryland",2024-03-02,5,0
3,16,"Michigan",2024-03-02,5,0
3,16,"Minnesota",2024-03-02,5,0
3,16,"New Mexico",2024-03-02,5,0
3,16,"New York",2024-03-02,5,0
3,16,"Oregon",2024-03-02,5,0
3,16,"Tennessee",2024-03-02,5,0
3,16,"US",2024-03-02,5,0
3,16,"Utah",2024-03-02,5,0
3,16,"California",2024-03-02,6,0
3,16,"Colorado",2024-03-02,6,0
3,16,"Connecticut",2024-03-02,6,0
3,16,"Georgia",2024-03-02,6,0
3,16,"Maryland",2024-03-02,6,0
3,16,"Michigan",2024-03-02,6,0
3,16,"Minnesota",2024-03-02,6,0
3,16,"New Mexico",2024-03-02,6,0
3,16,"New York",2024-03-02,6,0
3,16,"Oregon",2024-03-02,6,0
3,16,"Tennessee",2024-03-02,6,0
3,16,"US",2024-03-02,6,0
3,16,"Utah",2024-03-02,6,0
