"value","type_id","model_name","target_end_date","scenario_id","horizon","location","age_group"
42.5234880799,0.025,6,2023-11-18,2,1,"08","0-130"
125.5468314551,0.05,6,2023-11-18,2,1,"08","0-130"
400.2179049342,0.1,6,2023-11-18,2,1,"08","0-130"
867.1616578363,0.25,6,2023-11-18,2,1,"08","0-130"
1593.4439079356,0.5,6,2023-11-18,2,1,"08","0-130"
2625.882389375,0.75,6,2023-11-18,2,1,"08","0-130"
3052.8930199712,0.9,6,2023-11-18,2,1,"08","0-130"
3198.0932894704,0.95,6,2023-11-18,2,1,"08","0-130"
3272.3974222346,0.975,6,2023-11-18,2,1,"08","0-130"
3335.8250730852,0.99,6,2023-11-18,2,1,"08","0-130"
25.4492479538,0.01,7,2023-11-18,2,1,"08","0-130"
48.8329428074,0.025,7,2023-11-18,2,1,"08","0-130"
145.5434932932,0.05,7,2023-11-18,2,1,"08","0-130"
460.8784286652,0.1,7,2023-11-18,2,1,"08","0-130"
999.9794312472,0.25,7,2023-11-18,2,1,"08","0-130"
1841.8018313574,0.5,7,2023-11-18,2,1,"08","0-130"
3041.7926717916,0.75,7,2023-11-18,2,1,"08","0-130"
3517.9330036852,0.9,7,2023-11-18,2,1,"08","0-130"
3684.30559071,0.95,7,2023-11-18,2,1,"08","0-130"
3777.7494797922,0.975,7,2023-11-18,2,1,"08","0-130"
3849.3472817794,0.99,7,2023-11-18,2,1,"08","0-130"
33.1169534021,0.01,1,2023-11-18,3,1,"08","0-130"
57.0906220417,0.025,1,2023-11-18,3,1,"08","0-130"
169.0916037505,0.05,1,2023-11-18,3,1,"08","0-130"
520.6882208775,0.1,1,2023-11-18,3,1,"08","0-130"
1225.1852905431,0.25,1,2023-11-18,3,1,"08","0-130"
2281.4509830859,0.5,1,2023-11-18,3,1,"08","0-130"
3378.4928572701,0.75,1,2023-11-18,3,1,"08","0-130"
4908.0694420362,0.9,1,2023-11-18,3,1,"08","0-130"
5493.1171550872,0.95,1,2023-11-18,3,1,"08","0-130"
5777.5570105049,0.975,1,2023-11-18,3,1,"08","0-130"
5982.1055201391,0.99,1,2023-11-18,3,1,"08","0-130"
31.3342586987,0.01,2,2023-11-18,3,1,"08","0-130"
59.6158177965,0.025,2,2023-11-18,3,1,"08","0-130"
171.7699275467,0.05,2,2023-11-18,3,1,"08","0-130"
515.3348745084,0.1,2,2023-11-18,3,1,"08","0-130"
1210.3663450932,0.25,2,2023-11-18,3,1,"08","0-130"
2336.5659242936,0.5,2,2023-11-18,3,1,"08","0-130"
3487.9646098883,0.75,2,2023-11-18,3,1,"08","0-130"
5561.0099566685,0.9,2,2023-11-18,3,1,"08","0-130"
6518.0566910288,0.95,2,2023-11-18,3,1,"08","0-130"
7263.1725776407,0.975,2,2023-11-18,3,1,"08","0-130"
7748.0920801873,0.99,2,2023-11-18,3,1,"08","0-130"
29.1376504462,0.01,3,2023-11-18,3,1,"08","0-130"
53.9459863328,0.025,3,2023-11-18,3,1,"08","0-130"
167.27954329,0.05,3,2023-11-18,3,1,"08","0-130"
542.6445790782,0.1,3,2023-11-18,3,1,"08","0-130"
1308.8666306443,0.25,3,2023-11-18,3,1,"08","0-130"
2353.8509100581,0.5,3,2023-11-18,3,1,"08","0-130"
3831.9617838347,0.75,3,2023-11-18,3,1,"08","0-130"
4425.3357845672,0.9,3,2023-11-18,3,1,"08","0-130"
4633.4309035183,0.95,3,2023-11-18,3,1,"08","0-130"
4742.6396307374,0.975,3,2023-11-18,3,1,"08","0-130"
4922.3696220172,0.99,3,2023-11-18,3,1,"08","0-130"
49.616168019,0.01,4,2023-11-18,3,1,"08","0-130"
92.8501880899,0.025,4,2023-11-18,3,1,"08","0-130"
281.0510312045,0.05,4,2023-11-18,3,1,"08","0-130"
885.9816321601,0.1,4,2023-11-18,3,1,"08","0-130"
2161.7901723414,0.25,4,2023-11-18,3,1,"08","0-130"
3893.5504988729,0.5,4,2023-11-18,3,1,"08","0-130"
6267.6614473998,0.75,4,2023-11-18,3,1,"08","0-130"
7263.1725776407,0.9,4,2023-11-18,3,1,"08","0-130"
7650.9284746188,0.95,4,2023-11-18,3,1,"08","0-130"
7893.8374885401,0.975,4,2023-11-18,3,1,"08","0-130"
8192.7796337669,0.99,4,2023-11-18,3,1,"08","0-130"
40.022551871,0.01,5,2023-11-18,3,1,"08","0-130"
67.3429170732,0.025,5,2023-11-18,3,1,"08","0-130"
220.5432876846,0.05,5,2023-11-18,3,1,"08","0-130"
643.290557908,0.1,5,2023-11-18,3,1,"08","0-130"
1586.2488218846,0.25,5,2023-11-18,3,1,"08","0-130"
2856.9218122791,0.5,5,2023-11-18,3,1,"08","0-130"
4738.6198404455,0.75,5,2023-11-18,3,1,"08","0-130"
5493.1171550872,0.9,5,2023-11-18,3,1,"08","0-130"
5777.5570105049,0.95,5,2023-11-18,3,1,"08","0-130"
5914.0544847122,0.975,5,2023-11-18,3,1,"08","0-130"
6118.2075909928,0.99,5,2023-11-18,3,1,"08","0-130"
