"value","type_id","model_name","target_end_date","scenario_id","horizon","location","age_group"
87.9178561212,0.1,4,2023-11-18,5,1,"27","0-130"
142.1613787634,0.25,4,2023-11-18,5,1,"27","0-130"
228.8867692013,0.5,4,2023-11-18,5,1,"27","0-130"
362.6787517204,0.75,4,2023-11-18,5,1,"27","0-130"
430.3059223248,0.9,4,2023-11-18,5,1,"27","0-130"
451.7766224164,0.95,4,2023-11-18,5,1,"27","0-130"
466.034147721,0.975,4,2023-11-18,5,1,"27","0-130"
474.5811199411,0.99,4,2023-11-18,5,1,"27","0-130"
33.5423776679,0.01,5,2023-11-18,5,1,"27","0-130"
42.0339434837,0.025,5,2023-11-18,5,1,"27","0-130"
44.5385726077,0.05,5,2023-11-18,5,1,"27","0-130"
68.141250146,0.1,5,2023-11-18,5,1,"27","0-130"
113.0735763907,0.25,5,2023-11-18,5,1,"27","0-130"
162.2839121109,0.5,5,2023-11-18,5,1,"27","0-130"
264.1219080317,0.75,5,2023-11-18,5,1,"27","0-130"
331.7721045537,0.9,5,2023-11-18,5,1,"27","0-130"
353.5932683001,0.95,5,2023-11-18,5,1,"27","0-130"
385.950445573,0.975,5,2023-11-18,5,1,"27","0-130"
441.9978188936,0.99,5,2023-11-18,5,1,"27","0-130"
18.9281029565,0.01,6,2023-11-18,5,1,"27","0-130"
19.467708391,0.025,6,2023-11-18,5,1,"27","0-130"
24.9363124974,0.05,6,2023-11-18,5,1,"27","0-130"
29.9055319314,0.1,6,2023-11-18,5,1,"27","0-130"
50.8366289671,0.25,6,2023-11-18,5,1,"27","0-130"
95.541576888,0.5,6,2023-11-18,5,1,"27","0-130"
136.0364217747,0.75,6,2023-11-18,5,1,"27","0-130"
202.0341055399,0.9,6,2023-11-18,5,1,"27","0-130"
232.8084304612,0.95,6,2023-11-18,5,1,"27","0-130"
246.5387437517,0.975,6,2023-11-18,5,1,"27","0-130"
266.8173574132,0.99,6,2023-11-18,5,1,"27","0-130"
19.3091692186,0.01,7,2023-11-18,5,1,"27","0-130"
22.335606123,0.025,7,2023-11-18,5,1,"27","0-130"
27.2130274616,0.05,7,2023-11-18,5,1,"27","0-130"
35.5822443866,0.1,7,2023-11-18,5,1,"27","0-130"
61.5392866344,0.25,7,2023-11-18,5,1,"27","0-130"
105.0185728576,0.5,7,2023-11-18,5,1,"27","0-130"
155.5855108701,0.75,7,2023-11-18,5,1,"27","0-130"
229.2086237777,0.9,7,2023-11-18,5,1,"27","0-130"
253.8047607759,0.95,7,2023-11-18,5,1,"27","0-130"
284.3129625755,0.975,7,2023-11-18,5,1,"27","0-130"
310.718838414,0.99,7,2023-11-18,5,1,"27","0-130"
35.4613754449,0.01,1,2023-11-25,1,2,"27","0-130"
50.2642201188,0.025,1,2023-11-25,1,2,"27","0-130"
59.9033126651,0.05,1,2023-11-25,1,2,"27","0-130"
78.2677607324,0.1,1,2023-11-25,1,2,"27","0-130"
110.759066478,0.25,1,2023-11-25,1,2,"27","0-130"
182.9203883532,0.5,1,2023-11-25,1,2,"27","0-130"
261.2440330766,0.75,1,2023-11-25,1,2,"27","0-130"
321.0907287931,0.9,1,2023-11-25,1,2,"27","0-130"
355.7875251158,0.95,1,2023-11-25,1,2,"27","0-130"
381.7643703562,0.975,1,2023-11-25,1,2,"27","0-130"
405.3753444637,0.99,1,2023-11-25,1,2,"27","0-130"
33.3692863912,0.01,2,2023-11-25,1,2,"27","0-130"
45.3373257894,0.025,2,2023-11-25,1,2,"27","0-130"
57.2407046094,0.05,2,2023-11-25,1,2,"27","0-130"
76.7427840203,0.1,2,2023-11-25,1,2,"27","0-130"
116.3948284395,0.25,2,2023-11-25,1,2,"27","0-130"
189.483471362,0.5,2,2023-11-25,1,2,"27","0-130"
284.9691975616,0.75,2,2023-11-25,1,2,"27","0-130"
372.6135717744,0.9,2,2023-11-25,1,2,"27","0-130"
